Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,3,1,35,51.48,1
5,1,5,11,50.04001,1
5,1,1,29,52.58,1
5,2,7,23,49.62,1
5,4,9,24,48.7,1
5,3,10,35,48.54001,1
5,2,0,33,53.94,1
5,4,1,22,53.87999,1
5,4,7,25,50.98001,1
5,2,11,14,49.14001,1
5,3,11,32,49.38,1
5,3,8,36,50.99998,1
5,1,0,31,55.44,1
5,3,2,46,54.71999,1
5,3,7,13,52.20001,1
5,1,11,39,50.20001,1
5,3,0,42,56.42001,1
5,2,3,35,55.53999,1
5,2,10,32,52.01999,1
5,4,11,40,52.23999,1
5,1,8,40,54.84001,1
5,4,0,32,59.07999,1
5,4,2,35,60.61998,1
6,2,3,19,41.66,1
6,1,3,32,42.70001,1
6,4,9,23,40.39999,1
6,2,1,11,44.63998,1
6,2,9,23,40.78,1
6,2,7,34,42.28,1
6,1,8,36,41.78,1
6,1,11,28,40.84,1
6,4,7,9,43.5,1
6,1,2,22,46.14001,1
6,3,10,29,42.14001,1
6,4,4,34,45.30002,1
6,3,4,26,45.60001,1
6,2,10,26,42.56,1
6,3,5,50,45.37997,1
6,3,7,45,44.93997,1
6,4,5,28,46.43997,1
6,2,5,27,46.59998,1
6,4,6,22,46.67999,1
6,1,5,18,47.5,1
6,1,4,7,49,1
6,1,7,30,47.53998,1
6,4,11,38,45.97998,1
6,1,1,46,51.17999,1
6,3,3,46,50.36002,1
6,2,6,30,48.85999,1
6,4,2,16,51.14001,1
6,1,10,30,47.72,1
6,4,8,42,49.45999,1
6,2,8,18,49.84,1
6,4,10,24,48.84,1
6,3,2,37,52.95999,1
6,2,11,36,48.47998,1
6,2,2,20,53.08002,1
6,3,11,36,48.51999,1
6,1,6,13,51.69998,1
6,3,9,38,50.23999,1
6,3,1,27,54.75998,1
6,1,0,32,55.39999,1
6,2,0,35,55.56,1
6,4,3,32,54.10001,1
6,3,0,42,56.39999,1
6,3,6,28,54.97998,1
6,2,4,47,56.10001,1
6,1,9,40,54.88,1
6,3,8,13,55.73999,1
6,4,0,36,60.66,1
6,4,1,33,63.54001,1
7,4,10,20,36.38,1
7,2,5,47,39.10001,1
7,1,4,51,40.94,1
7,2,6,35,40.53998,1
7,4,6,16,41.23999,1
7,3,8,37,40.37997,1
7,3,6,34,41.47998,1
7,2,8,39,41.29999,1
7,4,5,34,43.54001,1
7,2,4,26,44.28,1
7,1,9,31,42.15997,1
7,4,8,11,44,1
7,3,3,26,46.92001,1
7,4,3,28,47.42001,1
7,4,7,28,45.51999,1
7,1,3,14,47.66,1
7,3,5,31,48,1
7,4,11,21,45.01999,1
7,2,2,18,49.76001,1
7,1,6,16,47.87997,1
7,2,10,16,45.88,1
7,2,3,20,49.72,1
7,1,8,29,47.53998,1
7,1,2,30,50.85999,1
7,1,1,28,51.44,1
7,3,11,34,46.94,1
7,3,1,41,52.73999,1
7,2,7,34,49.84,1
7,2,1,35,53.17999,1
7,1,7,14,50.47998,1
7,2,9,17,49.79999,1
7,1,11,31,49.17999,1
7,2,11,29,49.54001,1
7,4,2,30,54.23999,1
7,1,0,33,55.44,1
7,3,4,47,53.5,1
7,2,0,45,56.13998,1
7,1,5,14,53.88,1
7,3,0,42,56.44,1
7,4,9,40,52,1
7,4,4,29,55.70001,1
7,3,7,32,55.06,1
7,4,1,35,58.23999,1
7,3,10,37,53.98001,1
7,3,2,34,58.10001,1
7,3,9,13,57.06,1
7,4,0,34,63.56,1
7,1,10,43,59.34,1
8,1,4,17,38.67999,1
8,2,7,33,40.48001,1
8,3,9,37,39.54001,1
8,4,4,24,42.39999,1
8,4,11,26,38.85999,1
8,4,5,5,42.98001,1
8,1,2,31,44.95999,1
8,4,7,20,43.23999,1
8,1,10,31,42.16,1
8,3,7,31,44.51999,1
8,2,11,22,42.85999,1
8,3,4,27,46.73999,1
8,2,1,51,48.28,1
8,2,4,27,47.03998,1
8,4,9,11,44.96002,1
8,2,9,32,45.40002,1
8,1,7,15,46.73999,1
8,2,6,33,47.5,1
8,2,5,26,48.45999,1
8,4,3,34,49.51999,1
8,1,5,43,48.72,1
8,1,9,39,46.88,1
8,1,6,17,48.48001,1
8,3,6,26,48.79999,1
8,3,5,33,50.48001,1
8,2,8,36,49.58002,1
8,3,3,34,52.53998,1
8,1,3,22,52.57999,1
8,1,1,29,53.72,1
8,2,10,22,49.82001,1
8,2,3,32,53.66,1
8,4,10,44,50.48001,1
8,3,11,43,50.04001,1
8,2,2,25,54.69998,1
8,4,8,16,51.84,1
8,2,0,49,56.16,1
8,1,8,26,52.95999,1
8,4,6,32,54.28,1
8,3,1,45,57.22,1
8,3,0,34,58.02002,1
8,4,2,34,58.16,1
8,3,8,33,55.20001,1
8,1,0,42,59.5,1
8,3,2,22,58.72,1
8,4,1,28,59.28,1
8,3,10,17,55.62003,1
8,4,0,33,63.48001,1
8,1,11,43,59.41998,1
9,2,8,29,39.53998,1
9,3,8,33,40.08002,1
9,1,11,26,38.74002,1
9,3,10,32,41.22,1
9,3,4,43,46.31998,1
9,2,7,34,44.82001,1
9,1,7,17,45.09998,1
9,4,10,11,44.12003,1
9,3,7,22,45.83997,1
9,4,8,19,45.33997,1
9,4,6,12,46.40002,1
9,1,8,25,45.47998,1
9,4,5,36,47.29999,1
9,1,5,23,47.40002,1
9,1,3,15,48.48001,1
9,4,4,34,48.04001,1
9,1,6,43,47.14001,1
9,2,2,44,49.28,1
9,1,10,34,46.30002,1
9,1,2,24,50.62003,1
9,2,5,27,49.58002,1
9,4,11,34,47.18002,1
9,3,6,30,49.82001,1
9,2,6,24,50.20001,1
9,4,7,27,49.89996,1
9,1,9,15,49.45999,1
9,1,4,18,52.12003,1
9,2,9,37,49.60001,1
9,2,3,32,52.93997,1
9,3,5,26,52,1
9,2,0,48,56.17999,1
9,2,11,29,50.86002,1
9,4,3,22,55.45999,1
9,2,1,46,56.91998,1
9,3,1,34,57.97998,1
9,3,0,22,58.77997,1
9,1,0,43,59.39996,1
9,4,2,36,59.12003,1
9,2,4,29,58.74002,1
9,3,9,23,56.30002,1
9,3,3,19,59.60001,1
9,3,11,16,55.66,1
9,4,1,30,61.09998,1
9,2,10,34,56.74002,1
9,3,2,34,61.01999,1
9,1,1,44,61.58002,1
9,4,9,13,57.54001,1
9,4,0,32,63.52002,1
10,3,9,35,37.51996,1
10,1,8,25,38.67999,1
10,2,9,29,38.56,1
10,1,7,50,41.15997,1
10,4,7,8,41.83997,1
10,2,3,25,44.38,1
10,3,11,27,40.67999,1
10,4,4,22,45.15997,1
10,2,4,24,45.53998,1
10,2,8,34,43.85999,1
10,4,6,24,44.95996,1
10,1,1,37,47.77997,1
10,4,5,26,46.08002,1
10,1,2,37,48.45996,1
10,3,7,41,46.13995,1
10,1,11,37,44.29999,1
10,2,6,27,46.91998,1
10,1,6,25,46.97998,1
10,1,9,26,45.51996,1
10,3,6,21,47.12,1
10,1,3,35,48.85999,1
10,1,4,23,48.41998,1
10,4,2,36,49.83997,1
10,3,8,16,47.31995,1
10,4,9,14,46.89996,1
10,3,3,34,49.97998,1
10,1,5,13,49.71997,1
10,3,1,9,51.82001,1
10,2,7,22,49.5,1
10,2,5,17,50.89996,1
10,4,11,24,47.98004,1
10,2,10,27,48.95996,1
10,4,1,23,53.71997,1
10,1,10,14,49.56,1
10,3,5,38,52.17999,1
10,3,4,35,54.62,1
10,3,10,23,51.93994,1
10,2,2,55,56.91998,1
10,4,8,37,54.07996,1
10,2,0,30,58.73999,1
10,3,2,31,58.5,1
10,2,1,43,59.02002,1
10,2,11,23,54.23999,1
10,1,0,47,60.67999,1
10,4,3,42,59.15997,1
10,3,0,33,61.02002,1
10,4,10,18,57,1
10,4,0,36,63.56,1
11,3,10,39,36.44,1
11,1,5,14,39.26001,1
11,3,7,5,39,1
11,2,10,29,38.31995,1
11,4,7,26,40.94,1
11,2,9,26,40.09998,1
11,2,4,11,43.23999,1
11,4,2,2,45,1
11,1,1,43,46.12,1
11,4,8,18,43.06,1
11,3,9,19,42.89996,1
11,2,5,41,45.48004,1
11,1,9,18,43.83997,1
11,1,8,49,44.39996,1
11,4,6,25,45.47998,1
11,4,5,30,46.23999,1
11,3,8,27,44.77997,1
11,1,4,31,46.92004,1
11,1,6,14,46.26001,1
11,4,4,57,47.96002,1
11,4,10,22,45.94,1
11,1,3,32,49.56,1
11,2,3,61,49.94,1
11,3,2,17,50.91998,1
11,2,6,20,48.91998,1
11,1,2,33,51.51996,1
11,1,11,19,47.28003,1
11,2,8,24,49.5,1
11,1,10,19,48.51996,1
11,4,3,39,52.60004,1
11,4,9,44,49.57996,1
11,2,7,38,50.71997,1
11,2,11,26,48.94,1
11,3,4,41,52.56,1
11,2,2,42,54.17999,1
11,3,6,38,52.23999,1
11,1,7,36,51.79999,1
11,3,11,24,50.44,1
11,3,5,35,54.66003,1
11,2,1,28,58.12,1
11,2,0,43,59.09998,1
11,3,1,32,58.63995,1
11,4,11,41,53.82001,1
11,3,0,34,61.03998,1
11,4,1,29,60.79999,1
11,3,3,19,59.82001,1
11,1,0,46,61.44,1
11,4,0,34,63.52002,1
12,3,11,37,32.20001,1
12,2,9,26,34.70001,1
12,2,5,30,39.97998,1
12,4,8,26,39.76001,1
12,2,11,29,38.38,1
12,4,9,15,39.98004,1
12,2,6,39,42.25995,1
12,4,5,53,43.47998,1
12,4,7,28,43.60004,1
12,2,3,36,45.73999,1
12,4,3,6,46.03998,1
12,2,2,23,46.64001,1
12,4,6,23,44.75995,1
12,3,8,15,43.73999,1
12,3,6,34,44.91998,1
12,2,4,34,46.29999,1
12,2,8,36,44.44,1
12,1,11,41,43.29999,1
12,1,4,35,47.33997,1
12,1,6,15,46.31995,1
12,2,10,37,44.62,1
12,1,10,24,44.67999,1
12,4,10,41,44.71997,1
12,3,3,15,48.41998,1
12,3,10,19,45.52002,1
12,3,5,42,48.07996,1
12,4,4,36,48.73999,1
12,1,9,33,46.38,1
12,3,7,27,47.67999,1
12,3,9,29,46.82001,1
12,2,7,18,48.38,1
12,4,11,25,47,1
12,1,2,25,51.97998,1
12,4,2,24,53.06,1
12,3,4,28,53.27997,1
12,1,3,37,53.94,1
12,1,1,39,55.35999,1
12,1,5,28,53.67999,1
12,2,1,42,57.02002,1
12,1,8,35,53.5,1
12,3,1,32,57.53998,1
12,1,7,33,54.72003,1
12,2,0,44,58.94,1
12,3,2,27,58.23999,1
12,3,0,33,60.96002,1
12,1,0,42,61.47998,1
12,4,0,32,63.52002,1
12,4,1,29,63.14001,1
13,2,10,27,35.45996,1
13,2,4,29,40.74005,1
13,4,4,10,41.56,1
13,1,4,17,42.70001,1
13,3,9,15,40.65997,1
13,4,7,22,42.52002,1
13,4,9,16,41.65997,1
13,2,8,31,42.56,1
13,1,5,33,44.88,1
13,3,4,20,45.42004,1
13,2,6,14,44.62,1
13,3,7,30,44.28003,1
13,1,11,21,42.32001,1
13,2,3,24,47.06,1
13,4,10,12,44.15997,1
13,3,6,34,47.10004,1
13,4,6,50,47.10004,1
13,3,8,28,46.08002,1
13,2,7,26,46.90002,1
13,2,5,19,47.92004,1
13,1,7,8,47.52002,1
13,4,5,37,48.82001,1
13,2,11,36,46.26001,1
13,3,2,34,51.71997,1
13,1,9,34,48.23999,1
13,4,8,44,49.09998,1
13,3,3,28,51.64001,1
13,1,3,38,51.86005,1
13,3,10,25,48.70001,1
13,1,8,40,50.44,1
13,1,10,38,49.59998,1
13,3,11,23,49.80005,1
13,2,9,43,51.15997,1
13,1,6,29,53.32001,1
13,1,2,19,56.12,1
13,3,5,26,54.64001,1
13,2,1,45,57.73999,1
13,2,0,45,58.96002,1
13,2,2,45,57.97998,1
13,4,2,18,58.12,1
13,4,11,34,53.84003,1
13,4,3,20,58.32001,1
13,3,1,37,59.59998,1
13,1,0,46,60.58002,1
13,3,0,34,61.06,1
13,1,1,42,61.13995,1
13,4,1,25,62.06,1
13,4,0,32,63.52002,1
14,4,10,24,36.92004,1
14,2,10,60,38.60004,1
14,2,5,22,41.21997,1
14,3,7,38,40.82001,1
14,1,5,18,42.14001,1
14,4,9,44,40.76001,1
14,3,10,16,40.36005,1
14,2,4,37,43.44,1
14,4,5,11,43.79999,1
14,2,11,25,41.12,1
14,1,6,25,43.85999,1
14,4,8,21,42.91998,1
14,4,3,18,45.59998,1
14,3,8,16,43.53998,1
14,3,5,8,45.40002,1
14,2,7,24,46.29999,1
14,4,11,21,44.41998,1
14,2,3,26,48.73999,1
14,3,4,39,48.23999,1
14,2,8,34,46.56,1
14,2,1,32,50.5,1
14,3,3,21,49.58002,1
14,1,1,30,50.78003,1
14,1,4,34,49.35999,1
14,1,8,5,47.44,1
14,3,9,23,47.06,1
14,1,10,29,46.72003,1
14,2,9,22,47.79999,1
14,4,7,36,49.32001,1
